Year,Close,Lag1,Lag2,Lag3,Lag4,Lag5,Volume,Today,Direction
2020,150.70,0.03027,0.12874,-0.08097,-0.07138,-0.01034,50243331.00,0.01582,1
2020,161.85,0.01582,0.03027,0.12874,-0.08097,-0.07138,89748454.00,-0.05961,0
2020,175.50,-0.05961,0.01582,0.03027,0.12874,-0.08097,61996400.00,-0.04256,0
2020,154.30,-0.04256,-0.05961,0.01582,0.03027,0.12874,51353150.00,0.02482,1
2020,149.70,0.02482,-0.04256,-0.05961,0.01582,0.03027,52552796.00,-0.07559,0
2020,147.35,-0.07559,0.02482,-0.04256,-0.05961,0.01582,62505978.00,0.03135,1
2020,156.40,0.03135,-0.07559,0.02482,-0.04256,-0.05961,58443451.00,-0.06683,0
2020,163.20,-0.06683,0.03135,-0.07559,0.02482,-0.04256,32636484.00,-0.02031,0
2020,159.20,-0.02031,-0.06683,0.03135,-0.07559,0.02482,28120340.00,0.01610,1
2020,171.70,0.01610,-0.02031,-0.06683,0.03135,-0.07559,42630666.00,-0.03628,0
2020,166.40,-0.03628,0.01610,-0.02031,-0.06683,0.03135,18141970.00,0.01990,1
2020,177.90,0.01990,-0.03628,0.01610,-0.02031,-0.06683,62867436.00,-0.04179,0
2020,181.55,-0.04179,0.01990,-0.03628,0.01610,-0.02031,36118591.00,0.01597,1
2020,178.65,0.01597,-0.04179,0.01990,-0.03628,0.01610,37561082.00,-0.00935,0
2020,185.25,-0.00935,0.01597,-0.04179,0.01990,-0.03628,42626960.00,0.04014,1
2020,181.60,0.04014,-0.00935,0.01597,-0.04179,0.01990,17744169.00,0.00611,1
2020,189.35,0.00611,0.04014,-0.00935,0.01597,-0.04179,49092699.00,-0.01465,0
2020,186.35,-0.01465,0.00611,0.04014,-0.00935,0.01597,27080032.00,0.00937,1
2020,188.10,0.00937,-0.01465,0.00611,0.04014,-0.00935,26667421.00,0.00277,1
2020,180.70,0.00277,0.00937,-0.01465,0.00611,0.04014,35764287.00,0.00111,1
2020,179.60,0.00111,0.00277,0.00937,-0.01465,0.00611,23333661.00,0.00223,1
2020,182.25,0.00223,0.00111,0.00277,0.00937,-0.01465,25163402.00,-0.01493,0
2020,180.55,-0.01493,0.00223,0.00111,0.00277,0.00937,32968029.00,0.00055,1
2020,180.05,0.00055,-0.01493,0.00223,0.00111,0.00277,18049697.00,0.04494,1
2020,179.85,0.04494,0.00055,-0.01493,0.00223,0.00111,13085703.00,0.00086,1
2020,179.45,0.00086,0.04494,0.00055,-0.01493,0.00223,17802635.00,0.05922,1
2020,182.15,0.05922,0.00086,0.04494,0.00055,-0.01493,21461067.00,0.01785,1
2020,182.05,0.01785,0.05922,0.00086,0.04494,0.00055,30164713.00,0.01723,1
2020,174.05,0.01723,0.01785,0.05922,0.00086,0.04494,30294317.00,-0.00126,0
2020,173.90,-0.00126,0.01723,0.01785,0.05922,0.00086,17707577.00,-0.04081,0
2020,163.90,-0.04081,-0.00126,0.01723,0.01785,0.05922,65586734.00,-0.00212,0
2020,161.00,-0.00212,-0.04081,-0.00126,0.01723,0.01785,24249585.00,0.00972,1
2020,158.25,0.00972,-0.00212,-0.04081,-0.00126,0.01723,25307015.00,-0.00518,0
2020,158.45,-0.00518,0.00972,-0.00212,-0.04081,-0.00126,18095473.00,-0.00061,0
2020,165.05,-0.00061,-0.00518,0.00972,-0.00212,-0.04081,21387527.00,-0.03577,0
2020,165.40,-0.03577,-0.00061,-0.00518,0.00972,-0.00212,20015124.00,-0.02886,0
2020,163.80,-0.02886,-0.03577,-0.00061,-0.00518,0.00972,14949993.00,-0.07242,0
2020,164.65,-0.07242,-0.02886,-0.03577,-0.00061,-0.00518,14950243.00,0.01386,1
2020,164.75,0.01386,-0.07242,-0.02886,-0.03577,-0.00061,20801299.00,-0.02830,0
2020,170.75,-0.02830,0.01386,-0.07242,-0.02886,-0.03577,20142171.00,-0.00234,0
2020,175.75,-0.00234,-0.02830,0.01386,-0.07242,-0.02886,25320734.00,0.00784,1
2020,188.95,0.00784,-0.00234,-0.02830,0.01386,-0.07242,58382197.00,-0.03454,0
2020,186.35,-0.03454,0.00784,-0.00234,-0.02830,0.01386,39013770.00,-0.01608,0
2020,191.70,-0.01608,-0.03454,0.00784,-0.00234,-0.02830,53233404.00,0.01659,1
2020,192.15,0.01659,-0.01608,-0.03454,0.00784,-0.00234,24546119.00,0.00279,1
2020,190.65,0.00279,0.01659,-0.01608,-0.03454,0.00784,24578072.00,-0.01739,0
2020,197.35,-0.01739,0.00279,0.01659,-0.01608,-0.03454,35834621.00,0.00075,1
2020,200.55,0.00075,-0.01739,0.00279,0.01659,-0.01608,28508405.00,0.01182,1
2020,197.25,0.01182,0.00075,-0.01739,0.00279,0.01659,22631373.00,-0.00429,0
2020,196.70,-0.00429,0.01182,0.00075,-0.01739,0.00279,18979188.00,-0.00277,0
2020,200.15,-0.00277,-0.00429,0.01182,0.00075,-0.01739,21996048.00,0.02441,1
2020,200.00,0.02441,-0.00277,-0.00429,0.01182,0.00075,14629659.00,0.00180,1
2020,197.65,0.00180,0.02441,-0.00277,-0.00429,0.01182,19551313.00,0.03516,1
2020,198.50,0.03516,0.00180,0.02441,-0.00277,-0.00429,39914264.00,0.01182,1
2020,199.05,0.01182,0.03516,0.00180,0.02441,-0.00277,27199665.00,0.02075,1
2020,194.25,0.02075,0.01182,0.03516,0.00180,0.02441,19847133.00,-0.02937,0
2020,193.90,-0.02937,0.02075,0.01182,0.03516,0.00180,22562768.00,0.01376,1
2020,187.20,0.01376,-0.02937,0.02075,0.01182,0.03516,24462536.00,-0.00515,0
2020,185.00,-0.00515,0.01376,-0.02937,0.02075,0.01182,27636105.00,-0.00458,0
2020,181.20,-0.00458,-0.00515,0.01376,-0.02937,0.02075,24027295.00,-0.03177,0
2020,186.60,-0.03177,-0.00458,-0.00515,0.01376,-0.02937,28887489.00,-0.05205,0
2020,184.05,-0.05205,-0.03177,-0.00458,-0.00515,0.01376,30531449.00,0.03474,1
2020,185.00,0.03474,-0.05205,-0.03177,-0.00458,-0.00515,31395991.00,-0.01045,0
2020,185.85,-0.01045,0.03474,-0.05205,-0.03177,-0.00458,26546793.00,0.01327,1
2020,191.85,0.01327,-0.01045,0.03474,-0.05205,-0.03177,54652978.00,-0.04151,0
2020,202.10,-0.04151,0.01327,-0.01045,0.03474,-0.05205,75574255.00,-0.01443,0
2020,195.20,-0.01443,-0.04151,0.01327,-0.01045,0.03474,71956002.00,-0.00822,0
2020,197.25,-0.00822,-0.01443,-0.04151,0.01327,-0.01045,91503336.00,0.03806,1
2020,194.65,0.03806,-0.00822,-0.01443,-0.04151,0.01327,41210494.00,0.02817,1
2020,202.90,0.02817,0.03806,-0.00822,-0.01443,-0.04151,44297953.00,-0.01050,0
2020,205.85,-0.01050,0.02817,0.03806,-0.00822,-0.01443,39320871.00,0.00434,1
2020,207.55,0.00434,-0.01050,0.02817,0.03806,-0.00822,37893277.00,0.00564,1
2020,199.80,0.00564,0.00434,-0.01050,0.02817,0.03806,34710176.00,-0.01633,0
2020,194.25,-0.01633,0.00564,0.00434,-0.01050,0.02817,31263172.00,0.00839,1
2020,196.30,0.00839,-0.01633,0.00564,0.00434,-0.01050,21274354.00,-0.01419,0
2020,195.45,-0.01419,0.00839,-0.01633,0.00564,0.00434,18769502.00,0.02471,1
2020,194.35,0.02471,-0.01419,0.00839,-0.01633,0.00564,16191544.00,-0.00103,0
2020,197.55,-0.00103,0.02471,-0.01419,0.00839,-0.01633,20297515.00,0.00698,1
2020,195.90,0.00698,-0.00103,0.02471,-0.01419,0.00839,18474376.00,0.00234,1
2020,198.70,0.00234,0.00698,-0.00103,0.02471,-0.01419,23776757.00,-0.02212,0
2020,193.85,-0.02212,0.00234,0.00698,-0.00103,0.02471,22144320.00,-0.02089,0
2020,194.05,-0.02089,-0.02212,0.00234,0.00698,-0.00103,14882294.00,0.00550,1
2020,192.70,0.00550,-0.02089,-0.02212,0.00234,0.00698,18914963.00,0.01616,1
2020,192.25,0.01616,0.00550,-0.02089,-0.02212,0.00234,28010715.00,0.00510,1
2020,196.55,0.00510,0.01616,0.00550,-0.02089,-0.02212,32572133.00,-0.00663,0
2020,200.70,-0.00663,0.00510,0.01616,0.00550,-0.02089,31488108.00,0.01718,1
2020,199.60,0.01718,-0.00663,0.00510,0.01616,0.00550,60183102.00,-0.00413,0
2020,196.40,-0.00413,0.01718,-0.00663,0.00510,0.01616,22645697.00,0.00802,1
2020,195.40,0.00802,-0.00413,0.01718,-0.00663,0.00510,19287132.00,-0.00544,0
2020,196.70,-0.00544,0.00802,-0.00413,0.01718,-0.00663,14831635.00,0.00440,1
2020,193.35,0.00440,-0.00544,0.00802,-0.00413,0.01718,16315231.00,-0.01314,0
2020,194.15,-0.01314,0.00440,-0.00544,0.00802,-0.00413,16652851.00,-0.00358,0
2020,192.60,-0.00358,-0.01314,0.00440,-0.00544,0.00802,13265411.00,-0.01418,0
2020,193.65,-0.01418,-0.00358,-0.01314,0.00440,-0.00544,17187619.00,-0.02090,0
2020,192.80,-0.02090,-0.01418,-0.00358,-0.01314,0.00440,48768332.00,-0.00565,0
2020,195.35,-0.00565,-0.02090,-0.01418,-0.00358,-0.01314,17886089.00,0.01356,1
2020,196.05,0.01356,-0.00565,-0.02090,-0.01418,-0.00358,20911818.00,0.02539,1
2020,198.85,0.02539,0.01356,-0.00565,-0.02090,-0.01418,16474505.00,-0.01189,0
2020,203.05,-0.01189,0.02539,0.01356,-0.00565,-0.02090,55142972.00,0.00101,1
2020,204.20,0.00101,-0.01189,0.02539,0.01356,-0.00565,21287010.00,0.00050,1
2020,201.45,0.00050,0.00101,-0.01189,0.02539,0.01356,22698888.00,0.01344,1
2020,196.40,0.01344,0.00050,0.00101,-0.01189,0.02539,28751298.00,-0.00509,0
2020,198.75,-0.00509,0.01344,0.00050,0.00101,-0.01189,11740766.00,0.00051,1
2020,198.55,0.00051,-0.00509,0.01344,0.00050,0.00101,12488159.00,0.00663,1
2020,198.45,0.00663,0.00051,-0.00509,0.01344,0.00050,15474353.00,0.00231,1
2020,195.80,0.00231,0.00663,0.00051,-0.00509,0.01344,16910449.00,0.00360,1
2020,196.80,0.00360,0.00231,0.00663,0.00051,-0.00509,17233813.00,-0.00667,0
2020,196.70,-0.00667,0.00360,0.00231,0.00663,0.00051,14737317.00,0.02302,1
2020,195.40,0.02302,-0.00667,0.00360,0.00231,0.00663,15199264.00,0.00472,1
2020,194.95,0.00472,0.02302,-0.00667,0.00360,0.00231,22631175.00,-0.00603,0
2020,194.25,-0.00603,0.00472,0.02302,-0.00667,0.00360,47212216.00,-0.00131,0
2020,195.55,-0.00131,-0.00603,0.00472,0.02302,-0.00667,34645487.00,0.02591,1
2020,191.10,0.02591,-0.00131,-0.00603,0.00472,0.02302,96994911.00,-0.01277,0
2020,190.20,-0.01277,0.02591,-0.00131,-0.00603,0.00472,39779151.00,0.00504,1
2020,191.35,0.00504,-0.01277,0.02591,-0.00131,-0.00603,20585374.00,0.02339,1
2020,191.60,0.02339,0.00504,-0.01277,0.02591,-0.00131,15691462.00,-0.00597,0
2020,186.70,-0.00597,0.02339,0.00504,-0.01277,0.02591,41389019.00,0.00515,1
2020,189.10,0.00515,-0.00597,0.02339,0.00504,-0.01277,32660563.00,0.00327,1
2020,188.15,0.00327,0.00515,-0.00597,0.02339,0.00504,25589032.00,0.00849,1
2020,183.80,0.00849,0.00327,0.00515,-0.00597,0.02339,27829564.00,0.00635,1
2020,184.90,0.00635,0.00849,0.00327,0.00515,-0.00597,17784303.00,0.01141,1
2020,183.95,0.01141,0.00635,0.00849,0.00327,0.00515,19255948.00,-0.00280,0
2020,183.35,-0.00280,0.01141,0.00635,0.00849,0.00327,30992032.00,0.01888,1
2020,181.80,0.01888,-0.00280,0.01141,0.00635,0.00849,30771790.00,0.00886,1
2020,180.65,0.00886,0.01888,-0.00280,0.01141,0.00635,50641398.00,0.00981,1
2020,178.60,0.00981,0.00886,0.01888,-0.00280,0.01141,33933262.00,0.03510,1
2020,179.10,0.03510,0.00981,0.00886,0.01888,-0.00280,29782789.00,-0.02490,0
2020,175.75,-0.02490,0.03510,0.00981,0.00886,0.01888,23891325.00,-0.01482,0
2020,174.20,-0.01482,-0.02490,0.03510,0.00981,0.00886,18529108.00,0.02276,1
2020,172.50,0.02276,-0.01482,-0.02490,0.03510,0.00981,61785000.00,-0.01349,0
2020,166.55,-0.01349,0.02276,-0.01482,-0.02490,0.03510,31486355.00,0.00496,1
2020,170.75,0.00496,-0.01349,0.02276,-0.01482,-0.02490,26625318.00,0.00941,1
2020,173.30,0.00941,0.00496,-0.01349,0.02276,-0.01482,23194638.00,-0.00383,0
2020,169.40,-0.00383,0.00941,0.00496,-0.01349,0.02276,25615786.00,0.00236,1
2020,171.70,0.00236,-0.00383,0.00941,0.00496,-0.01349,18481590.00,0.01396,1
2020,170.85,0.01396,0.00236,-0.00383,0.00941,0.00496,19756417.00,-0.00418,0
2020,169.25,-0.00418,0.01396,0.00236,-0.00383,0.00941,24298942.00,-0.02559,0
2020,169.90,-0.02559,-0.00418,0.01396,0.00236,-0.00383,21885190.00,0.01198,1
2020,169.50,0.01198,-0.02559,-0.00418,0.01396,0.00236,16286540.00,0.01391,1
2020,167.15,0.01391,0.01198,-0.02559,-0.00418,0.01396,25502126.00,0.01652,1
2020,167.85,0.01652,0.01391,0.01198,-0.02559,-0.00418,22373277.00,-0.00393,0
2020,172.20,-0.00393,0.01652,0.01391,0.01198,-0.02559,66250422.00,-0.01527,0
2020,170.15,-0.01527,-0.00393,0.01652,0.01391,0.01198,35684395.00,0.00477,1
2020,167.80,0.00477,-0.01527,-0.00393,0.01652,0.01391,38216229.00,-0.00119,0
2020,165.05,-0.00119,0.00477,-0.01527,-0.00393,0.01652,27116799.00,-0.00535,0
2020,165.70,-0.00535,-0.00119,0.00477,-0.01527,-0.00393,20227056.00,-0.01297,0
2020,168.25,-0.01297,-0.00535,-0.00119,0.00477,-0.01527,19016521.00,0.01297,1
2020,167.45,0.01297,-0.01297,-0.00535,-0.00119,0.00477,16148741.00,0.00804,1
2020,167.65,0.00804,0.01297,-0.01297,-0.00535,-0.00119,16478833.00,0.01022,1
2020,168.55,0.01022,0.00804,0.01297,-0.01297,-0.00535,22044107.00,0.01002,1
2020,170.75,0.01002,0.01022,0.00804,0.01297,-0.01297,20145584.00,-0.00851,0
2020,168.55,-0.00851,0.01002,0.01022,0.00804,0.01297,16080575.00,-0.00904,0
2020,167.20,-0.00904,-0.00851,0.01002,0.01022,0.00804,45885092.00,-0.01989,0
2020,165.50,-0.01989,-0.00904,-0.00851,0.01002,0.01022,16820774.00,0.00177,1
2020,163.85,0.00177,-0.01989,-0.00904,-0.00851,0.01002,21007139.00,-0.02874,0
2020,165.25,-0.02874,0.00177,-0.01989,-0.00904,-0.00851,16347325.00,0.00459,1
2020,166.75,0.00459,-0.02874,0.00177,-0.01989,-0.00904,14370649.00,0.00663,1
2020,170.10,0.00663,0.00459,-0.02874,0.00177,-0.01989,22602903.00,-0.03161,0
2020,169.80,-0.03161,0.00663,0.00459,-0.02874,0.00177,18808819.00,-0.03823,0
2020,174.75,-0.03823,-0.03161,0.00663,0.00459,-0.02874,26997641.00,-0.01447,0
2020,173.95,-0.01447,-0.03823,-0.03161,0.00663,0.00459,34252005.00,0.00480,1
2020,172.80,0.00480,-0.01447,-0.03823,-0.03161,0.00663,35286484.00,-0.00799,0
2020,178.35,-0.00799,0.00480,-0.01447,-0.03823,-0.03161,57459436.00,0.00665,1
2020,185.30,0.00665,-0.00799,0.00480,-0.01447,-0.03823,63318644.00,0.01777,1
2020,188.00,0.01777,0.00665,-0.00799,0.00480,-0.01447,46367792.00,-0.02070,0
2020,187.10,-0.02070,0.01777,0.00665,-0.00799,0.00480,28198725.00,-0.02002,0
2020,188.60,-0.02002,-0.02070,0.01777,0.00665,-0.00799,7767144.00,0.00444,1
2020,187.35,0.00444,-0.02002,-0.02070,0.01777,0.00665,20950589.00,-0.02433,0
2020,184.05,-0.02433,0.00444,-0.02002,-0.02070,0.01777,26595992.00,0.00873,1
2020,187.90,0.00873,-0.02433,0.00444,-0.02002,-0.02070,48984610.00,-0.00489,0
2020,191.70,-0.00489,0.00873,-0.02433,0.00444,-0.02002,45307312.00,0.00592,1
2020,190.85,0.00592,-0.00489,0.00873,-0.02433,0.00444,23180456.00,-0.00387,0
2020,195.55,-0.00387,0.00592,-0.00489,0.00873,-0.02433,45411815.00,-0.00794,0
2020,193.85,-0.00794,-0.00387,0.00592,-0.00489,0.00873,41659179.00,-0.00128,0
2020,194.80,-0.00128,-0.00794,-0.00387,0.00592,-0.00489,24222956.00,-0.01014,0
2020,193.65,-0.01014,-0.00128,-0.00794,-0.00387,0.00592,31385396.00,-0.02467,0
2020,194.40,-0.02467,-0.01014,-0.00128,-0.00794,-0.00387,15893346.00,0.00345,1
2020,195.95,0.00345,-0.02467,-0.01014,-0.00128,-0.00794,28425948.00,-0.01447,0
2020,196.20,-0.01447,0.00345,-0.02467,-0.01014,-0.00128,28009042.00,-0.03492,0
2020,198.20,-0.03492,-0.01447,0.00345,-0.02467,-0.01014,22152332.00,-0.01678,0
2020,203.15,-0.01678,-0.03492,-0.01447,0.00345,-0.02467,35693450.00,0.00185,1
2020,202.45,0.00185,-0.01678,-0.03492,-0.01447,0.00345,30853963.00,0.01094,1
2020,205.40,0.01094,0.00185,-0.01678,-0.03492,-0.01447,39684395.00,-0.00211,0
2020,212.70,-0.00211,0.01094,0.00185,-0.01678,-0.03492,65227495.00,0.00445,1
2020,216.30,0.00445,-0.00211,0.01094,0.00185,-0.01678,60322445.00,-0.00678,0
2020,215.90,-0.00678,0.00445,-0.00211,0.01094,0.00185,26990063.00,0.05535,1
2020,213.55,0.05535,-0.00678,0.00445,-0.00211,0.01094,23255609.00,-0.00221,0
2020,214.00,-0.00221,0.05535,-0.00678,0.00445,-0.00211,19551630.00,-0.02116,0
2020,213.05,-0.02116,-0.00221,0.05535,-0.00678,0.00445,22386185.00,-0.00408,0
2020,214.50,-0.00408,-0.02116,-0.00221,0.05535,-0.00678,23775053.00,-0.00431,0
2020,202.95,-0.00431,-0.00408,-0.02116,-0.00221,0.05535,41834797.00,-0.00974,0
2020,203.40,-0.00974,-0.00431,-0.00408,-0.02116,-0.00221,40986353.00,0.00189,1
2020,207.75,0.00189,-0.00974,-0.00431,-0.00408,-0.02116,23695667.00,0.01023,1
2020,208.60,0.01023,0.00189,-0.00974,-0.00431,-0.00408,22768284.00,-0.02294,0
2020,209.50,-0.02294,0.01023,0.00189,-0.00974,-0.00431,15741000.00,0.00211,1
2020,211.55,0.00211,-0.02294,0.01023,0.00189,-0.00974,26546469.00,0.00918,1
2020,211.15,0.00918,0.00211,-0.02294,0.01023,0.00189,18925262.00,0.02903,1
2020,209.00,0.02903,0.00918,0.00211,-0.02294,0.01023,18245270.00,0.01274,1
2021,213.85,0.01274,0.02903,0.00918,0.00211,-0.02294,19527333.00,0.00643,1
2021,213.40,0.00643,0.01274,0.02903,0.00918,0.00211,26891799.00,-0.00495,0
2021,211.45,-0.00495,0.00643,0.01274,0.02903,0.00918,18024083.00,-0.01932,0
2021,205.40,-0.01932,-0.00495,0.00643,0.01274,0.02903,49067837.00,-0.02298,0
2021,202.80,-0.02298,-0.01932,-0.00495,0.00643,0.01274,34952401.00,-0.01363,0
2021,201.50,-0.01363,-0.02298,-0.01932,-0.00495,0.00643,56427360.00,-0.01713,0
2021,202.50,-0.01713,-0.01363,-0.02298,-0.01932,-0.00495,42970983.00,-0.00868,0
2021,206.45,-0.00868,-0.01713,-0.01363,-0.02298,-0.01932,35617404.00,0.00410,1
2021,211.25,0.00410,-0.00868,-0.01713,-0.01363,-0.02298,63925996.00,0.00550,1
2021,214.15,0.00550,0.00410,-0.00868,-0.01713,-0.01363,48304263.00,0.01832,1
2021,217.85,0.01832,0.00550,0.00410,-0.00868,-0.01713,58321158.00,0.01414,1
2021,219.75,0.01414,0.01832,0.00550,0.00410,-0.00868,67607822.00,0.01386,1
2021,218.85,0.01386,0.01414,0.01832,0.00550,0.00410,31785089.00,-0.01362,0
2021,217.65,-0.01362,0.01386,0.01414,0.01832,0.00550,44672447.00,0.01941,1
2021,213.70,0.01941,-0.01362,0.01386,0.01414,0.01832,28999164.00,0.01635,1
2021,210.70,0.01635,0.01941,-0.01362,0.01386,0.01414,24712182.00,-0.06061,0
2021,207.80,-0.06061,0.01635,0.01941,-0.01362,0.01386,24967899.00,-0.01037,0
2021,210.65,-0.01037,-0.06061,0.01635,0.01941,-0.01362,48471357.00,0.00667,1
2021,206.60,0.00667,-0.01037,-0.06061,0.01635,0.01941,22131983.00,-0.05912,0
2021,203.25,-0.05912,0.00667,-0.01037,-0.06061,0.01635,23764654.00,-0.01895,0
2021,215.95,-0.01895,-0.05912,0.00667,-0.01037,-0.06061,57744414.00,0.00535,1
2021,218.20,0.00535,-0.01895,-0.05912,0.00667,-0.01037,48457781.00,0.01775,1
2021,216.75,0.01775,0.00535,-0.01895,-0.05912,0.00667,53643263.00,0.00635,1
2021,229.95,0.00635,0.01775,0.00535,-0.01895,-0.05912,105818897.00,0.00485,1
2021,234.35,0.00485,0.00635,0.01775,0.00535,-0.01895,125490301.00,0.04056,1
2021,233.10,0.04056,0.00485,0.00635,0.01775,0.00535,41495834.00,-0.00527,0
2021,229.00,-0.00527,0.04056,0.00485,0.00635,0.01775,70655961.00,0.00160,1
2021,227.55,0.00160,-0.00527,0.04056,0.00485,0.00635,47283127.00,0.00229,1
2021,226.45,0.00229,0.00160,-0.00527,0.04056,0.00485,43631374.00,-0.00504,0
2021,217.45,-0.00504,0.00229,0.00160,-0.00527,0.04056,110568108.00,0.01334,1
2021,218.60,0.01334,-0.00504,0.00229,0.00160,-0.00527,31776555.00,0.04209,1
2021,218.25,0.04209,0.01334,-0.00504,0.00229,0.00160,29148891.00,-0.00698,0
2021,217.75,-0.00698,0.04209,0.01334,-0.00504,0.00229,19850516.00,-0.00168,0
2021,218.85,-0.00168,-0.00698,0.04209,0.01334,-0.00504,24070563.00,-0.00144,0
2021,215.95,-0.00144,-0.00168,-0.00698,0.04209,0.01334,28125203.00,0.02567,1
2021,207.05,0.02567,-0.00144,-0.00168,-0.00698,0.04209,51546288.00,-0.01485,0
2021,208.50,-0.01485,0.02567,-0.00144,-0.00168,-0.00698,26675953.00,-0.01440,0
2021,208.85,-0.01440,-0.01485,0.02567,-0.00144,-0.00168,13160617.00,-0.00024,0
2021,209.15,-0.00024,-0.01440,-0.01485,0.02567,-0.00144,25954142.00,0.00119,1
2021,203.85,0.00119,-0.00024,-0.01440,-0.01485,0.02567,43429293.00,0.00550,1
2021,206.90,0.00550,0.00119,-0.00024,-0.01440,-0.01485,16225536.00,0.00264,1
2021,209.90,0.00264,0.00550,0.00119,-0.00024,-0.01440,25604169.00,0.00096,1
2021,209.95,0.00096,0.00264,0.00550,0.00119,-0.00024,20846117.00,0.00628,1
2021,209.70,0.00628,0.00096,0.00264,0.00550,0.00119,24899212.00,0.00632,1
2021,208.55,0.00632,0.00628,0.00096,0.00264,0.00550,17323590.00,-0.00122,0
2021,208.00,-0.00122,0.00632,0.00628,0.00096,0.00264,22988740.00,-0.01161,0
2021,207.80,-0.01161,-0.00122,0.00632,0.00628,0.00096,22593086.00,-0.01314,0
2021,206.50,-0.01314,-0.01161,-0.00122,0.00632,0.00628,19603214.00,-0.03293,0
2021,205.20,-0.03293,-0.01314,-0.01161,-0.00122,0.00632,30787960.00,-0.02406,0
2021,205.45,-0.02406,-0.03293,-0.01314,-0.01161,-0.00122,41115805.00,-0.01359,0
2021,207.85,-0.01359,-0.02406,-0.03293,-0.01314,-0.01161,48763187.00,0.01696,1
2021,210.60,0.01696,-0.01359,-0.02406,-0.03293,-0.01314,78578698.00,0.02853,1
2021,217.65,0.02853,0.01696,-0.01359,-0.02406,-0.03293,91993104.00,0.02035,1
2021,222.95,0.02035,0.02853,0.01696,-0.01359,-0.02406,134184994.00,0.00331,1
2021,226.00,0.00331,0.02035,0.02853,0.01696,-0.01359,46050245.00,-0.01716,0
2021,222.20,-0.01716,0.00331,0.02035,0.02853,0.01696,41564683.00,-0.01824,0
2021,215.95,-0.01824,-0.01716,0.00331,0.02035,0.02853,27609243.00,-0.00707,0
2021,211.60,-0.00707,-0.01824,-0.01716,0.00331,0.02035,40681282.00,0.03468,1
2021,210.90,0.03468,-0.00707,-0.01824,-0.01716,0.00331,26079435.00,-0.00047,0
2021,214.55,-0.00047,0.03468,-0.00707,-0.01824,-0.01716,27792033.00,-0.00539,0
2021,218.50,-0.00539,-0.00047,0.03468,-0.00707,-0.01824,36485322.00,0.00258,1
2021,220.05,0.00258,-0.00539,-0.00047,0.03468,-0.00707,29062762.00,0.00070,1
2021,212.55,0.00070,0.00258,-0.00539,-0.00047,0.03468,31378045.00,0.03729,1
2021,212.65,0.03729,0.00070,0.00258,-0.00539,-0.00047,25674227.00,-0.01643,0
2021,213.80,-0.01643,0.03729,0.00070,0.00258,-0.00539,15204883.00,0.00963,1
2021,213.25,0.00963,-0.01643,0.03729,0.00070,0.00258,14116874.00,-0.00603,0
2021,213.10,-0.00603,0.00963,-0.01643,0.03729,0.00070,16364247.00,0.01137,1
2021,205.30,0.01137,-0.00603,0.00963,-0.01643,0.03729,34511670.00,0.01002,1
2021,208.70,0.01002,0.01137,-0.00603,0.00963,-0.01643,20247639.00,-0.01148,0
2021,206.70,-0.01148,0.01002,0.01137,-0.00603,0.00963,17530742.00,0.00267,1
2021,207.95,0.00267,-0.01148,0.01002,0.01137,-0.00603,13311926.00,0.00024,1
2021,205.60,0.00024,0.00267,-0.01148,0.01002,0.01137,15792299.00,-0.00049,0
2021,203.55,-0.00049,0.00024,0.00267,-0.01148,0.01002,21364882.00,-0.00049,0
2021,205.90,-0.00049,-0.00049,0.00024,0.00267,-0.01148,23139735.00,0.00586,1
2021,205.35,0.00586,-0.00049,-0.00049,0.00024,0.00267,19625381.00,0.00836,1
2021,205.30,0.00836,0.00586,-0.00049,-0.00049,0.00024,19886214.00,0.00818,1
2021,205.40,0.00818,0.00836,0.00586,-0.00049,-0.00049,11444814.00,0.00674,1
2021,205.50,0.00674,0.00818,0.00836,0.00586,-0.00049,12708021.00,-0.00898,0
2021,204.30,-0.00898,0.00674,0.00818,0.00836,0.00586,13096755.00,-0.00668,0
2021,202.60,-0.00668,-0.00898,0.00674,0.00818,0.00836,16495657.00,-0.01274,0
2021,200.95,-0.01274,-0.00668,-0.00898,0.00674,0.00818,20611626.00,-0.00097,0
2021,199.60,-0.00097,-0.01274,-0.00668,-0.00898,0.00674,18259282.00,0.00757,1
2021,201.40,0.00757,-0.00097,-0.01274,-0.00668,-0.00898,13862655.00,0.00368,1
2021,202.75,0.00368,0.00757,-0.00097,-0.01274,-0.00668,14320889.00,-0.04333,0
2021,205.35,-0.04333,0.00368,0.00757,-0.00097,-0.01274,19463495.00,-0.00165,0
2021,205.55,-0.00165,-0.04333,0.00368,0.00757,-0.00097,16295368.00,0.01207,1
2021,204.00,0.01207,-0.00165,-0.04333,0.00368,0.00757,13747541.00,0.01101,1
2021,203.25,0.01101,0.01207,-0.00165,-0.04333,0.00368,16537612.00,0.00362,1
2021,212.25,0.00362,0.01101,0.01207,-0.00165,-0.04333,61647120.00,-0.00985,0
2021,212.60,-0.00985,0.00362,0.01101,0.01207,-0.00165,38001828.00,-0.01165,0
2021,210.05,-0.01165,-0.00985,0.00362,0.01101,0.01207,30479551.00,0.00284,1
2021,207.75,0.00284,-0.01165,-0.00985,0.00362,0.01101,24405319.00,0.00142,1
2021,207.00,0.00142,0.00284,-0.01165,-0.00985,0.00362,20884367.00,-0.00261,0
